,Unnamed: 0,SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,OWN_CAR_AGE,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,ORGANIZATION_TYPE,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_3,FLAG_DOCUMENT_5,FLAG_DOCUMENT_6,FLAG_DOCUMENT_7,FLAG_DOCUMENT_8,FLAG_DOCUMENT_9,FLAG_DOCUMENT_11,FLAG_DOCUMENT_13,FLAG_DOCUMENT_14,FLAG_DOCUMENT_15,FLAG_DOCUMENT_16,FLAG_DOCUMENT_17,FLAG_DOCUMENT_18,FLAG_DOCUMENT_19,FLAG_DOCUMENT_21,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR,DAYS_EMPLOYED_ANOM,CREDIT_INCOME_RATIO,ANNUITY_INCOME_RATIO,INCOME_ANNUITY_DIFF,CREDIT_GOODS_RATIO,CREDIT_GOODS_DIFF,CREDIT_TERM,DAYS_EMPLOYED_RATIO,FLAG_CONTACTS_SUM,CNT_NON_CHILDREN,CHILDREN_INCOME_RATIO,PER_CAPITA_INCOME,FLAG_REGIONS,SUM_FLAGS_DOCUMENTS
971,971,101122,0,Cash loans,F,0,0,1,90000.0,640458.0,27265.5,517500.0,Unaccompanied,State servant,3,Civil marriage,House / apartment,0.018029,-12198,-2058.0,-465.0,-3786,,1,1,0,1,0,0,Core staff,3.0,3,2,6,8,0,0,0,0,0,0,Government,,0.34797733814994064,0.6058362647264226,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.0,False,7.116199999209311,0.3029499999663389,62734.5,1.237599999976085,122958.00000999999,23.489684757847947,0.16871618311913114,3,2.0,1.1111111109876542e-05,22500.0,0,1
972,972,101123,0,Cash loans,F,1,1,0,54000.0,188685.0,8122.5,157500.0,Family,Pensioner,1,Married,House / apartment,0.028663,-20266,,-12091.0,-3536,1.0,1,0,0,1,1,0,XNA,2.0,2,2,2,8,0,0,0,0,0,0,XNA,,0.5676527526907386,0.8599241760145402,2.0,0.0,2.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,True,3.4941666660195985,0.15041666663881173,45877.5,1.1979999999239366,31185.000010000003,23.229916868907463,,3,2.0,0.0,18000.0,0,1
973,973,101124,0,Cash loans,F,0,0,0,103500.0,848745.0,37516.5,675000.0,Unaccompanied,Working,1,Married,House / apartment,0.02461,-21647,-4572.0,-10274.0,-5178,,1,1,0,1,1,0,XNA,2.0,2,2,2,14,0,0,0,0,0,0,Business Entity Type 3,,0.4767406415939102,,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,False,8.200434781816384,0.3624782608345432,65983.5,1.257399999981372,173745.00001,22.623245765830173,0.2112070957690244,4,2.0,0.0,34500.0,0,1
974,974,101127,1,Cash loans,M,1,0,0,211500.0,835380.0,45445.5,675000.0,Unaccompanied,Working,1,Married,House / apartment,0.004849,-16492,-2128.0,-3538.0,-35,2.0,1,1,0,1,0,0,Laborers,2.0,2,2,4,15,0,0,0,1,1,0,Business Entity Type 3,,0.5302351501770654,0.3077366963789207,0.0,0.0,0.0,0.0,-1428.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.0,False,3.9497872338558015,0.21487234041537248,166054.5,1.2375999999816654,160380.00001,18.382018017541444,0.12903225814275546,3,2.0,0.0,70500.0,2,1
975,975,101129,0,Cash loans,F,1,1,0,207000.0,1006920.0,37444.5,900000.0,Unaccompanied,Pensioner,1,Single / not married,House / apartment,0.072508,-23282,,-13912.0,-4822,17.0,1,0,0,1,1,0,XNA,1.0,1,1,0,14,0,0,0,0,0,0,XNA,0.8201868594368321,0.7603649703991088,0.6496203111237195,0.0,0.0,0.0,0.0,-3064.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,3.0,0.0,2.0,True,4.864347825851964,0.1808913043390874,169555.5,1.1187999999875688,106920.00001,26.89099867086194,,3,1.0,0.0,103500.0,0,1
976,976,101130,0,Cash loans,F,1,1,0,67500.0,203760.0,10782.0,180000.0,Unaccompanied,Pensioner,3,Married,House / apartment,0.01885,-24103,,-6237.0,-4385,10.0,1,0,0,1,0,0,XNA,2.0,2,2,4,10,0,0,0,0,0,0,XNA,,0.6964779867315383,,0.0,0.0,0.0,0.0,-949.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,True,3.018666666219457,0.15973333330966913,56718.0,1.1319999999371109,23760.00001,18.898163588482504,,2,2.0,0.0,22500.0,0,1
977,977,101131,0,Cash loans,M,0,1,0,112500.0,350676.0,9774.0,229500.0,Unaccompanied,Working,1,Separated,Rented apartment,0.0228,-13963,-1392.0,-2938.0,-3387,,1,1,0,1,0,0,Laborers,1.0,2,2,0,10,0,0,0,1,1,0,Construction,0.2532668342280524,0.7791345264457081,0.6610235391308081,1.0,1.0,1.0,1.0,-623.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,False,3.1171199997229224,0.08687999999227733,102726.0,1.5279999999334206,121176.00000999999,35.87845300196597,0.09969204332857698,3,1.0,0.0,56250.0,2,0
978,978,101132,0,Revolving loans,F,0,1,1,157500.0,135000.0,6750.0,135000.0,Unaccompanied,Commercial associate,1,Separated,House / apartment,0.0038179999999999998,-12926,-1081.0,-3633.0,-5161,,1,1,1,1,1,1,Sales staff,2.0,2,2,4,8,0,0,0,0,0,0,Self-employed,0.3758750478189203,0.7200454553053602,0.807273923277881,0.0,0.0,0.0,0.0,-2529.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,False,0.8571428570884354,0.04285714285442177,150750.0,0.9999999999259259,1e-05,19.99999997037037,0.08362989330313314,6,1.0,6.349206348803225e-06,52500.0,0,0
979,979,101133,0,Cash loans,F,0,1,0,90000.0,284400.0,16011.0,225000.0,Unaccompanied,Pensioner,1,Married,House / apartment,0.031329,-23942,,-13496.0,-4066,,1,0,0,1,0,0,XNA,2.0,2,2,0,9,0,0,0,0,0,0,XNA,,0.5528922765405544,,4.0,0.0,4.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0,True,3.159999999648889,0.17789999998023331,73989.0,1.2639999999438225,59400.00001,17.76278807209869,,2,2.0,0.0,30000.0,0,1
980,980,101134,0,Cash loans,F,1,0,0,135000.0,450000.0,23107.5,450000.0,Unaccompanied,State servant,1,Married,House / apartment,0.004849,-15175,-3046.0,-3141.0,-3160,12.0,1,1,0,1,1,0,Managers,2.0,2,2,4,16,0,0,0,0,1,1,Hotel,0.4935547528006813,0.4102190440498561,0.5136937663039473,0.0,0.0,0.0,0.0,-1371.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.0,False,3.33333333308642,0.17116666665398764,111892.5,0.9999999999777778,1e-05,19.47419668095891,0.20072487657378904,4,2.0,0.0,45000.0,2,1
981,981,101135,0,Cash loans,F,1,1,1,135000.0,299772.0,21852.0,247500.0,Other_B,Working,1,Married,House / apartment,0.014464,-10718,-3098.0,-2343.0,-3393,6.0,1,1,0,1,0,0,Medicine staff,3.0,2,2,2,9,0,0,0,0,0,0,Medicine,,0.4458198394347732,0.3490552510751822,5.0,0.0,5.0,0.0,-2930.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,False,2.220533333168849,0.16186666665467656,113148.0,1.2111999999510628,52272.00001,13.718286649405872,0.2890464641622005,3,2.0,7.407407406858711e-06,33750.0,0,1
982,982,101137,0,Cash loans,M,0,1,0,123300.0,497520.0,25758.0,450000.0,Unaccompanied,Commercial associate,1,Single / not married,House / apartment,0.010147,-8991,-405.0,-3589.0,-1666,,1,1,1,1,0,0,XNA,1.0,2,2,2,11,0,0,0,0,0,0,Business Entity Type 3,,0.7029106109468518,0.5971924268337128,0.0,0.0,0.0,0.0,-310.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,3.0,False,4.035036496023111,0.20890510947210825,97542.0,1.1055999999754311,47520.00001,19.315164213325893,0.0450450450951452,4,1.0,0.0,61650.0,0,1
983,983,101138,0,Cash loans,F,0,1,0,202500.0,640080.0,24259.5,450000.0,Unaccompanied,Commercial associate,1,Single / not married,House / apartment,0.00702,-20726,-10702.0,-5953.0,-4253,,1,1,0,1,0,0,Laborers,1.0,2,2,2,17,0,0,0,0,0,0,Industry: type 4,,0.6249661466372414,0.7106743858828587,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,5.0,False,3.160888888732796,0.11979999999408394,178240.5,1.4223999999683907,190080.00001,26.38471525530835,0.5163562677392436,3,1.0,0.0,101250.0,0,1
984,984,101139,0,Cash loans,F,1,1,1,112500.0,679500.0,19867.5,679500.0,Unaccompanied,State servant,3,Civil marriage,House / apartment,0.026392000000000002,-11944,-3319.0,-1295.0,-4562,15.0,1,1,0,1,1,0,Secretaries,3.0,2,2,2,11,0,0,0,0,0,0,Security Ministries,,0.492758753202071,0.6397075677637197,0.0,0.0,0.0,0.0,-1396.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,1.0,4.0,False,6.039999999463111,0.17659999998430226,92632.5,0.9999999999852832,1e-05,34.201585486748925,0.27788010739943075,4,2.0,8.888888888098766e-06,28125.0,0,1
985,985,101141,0,Cash loans,F,0,0,2,139500.0,135000.0,10795.5,135000.0,Unaccompanied,Working,1,Married,House / apartment,0.026392000000000002,-16496,-628.0,-6297.0,-42,,1,1,1,1,1,0,Core staff,4.0,2,2,0,11,0,0,0,0,0,0,Trade: type 7,,0.7152289201799761,0.5082869913916046,0.0,0.0,0.0,0.0,-2676.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.0,False,0.9677419354144988,0.0773870967686461,128704.5,0.9999999999259259,1e-05,12.5052104927931,0.038069835134620415,5,2.0,1.433691756169628e-05,27900.0,0,1
986,986,101142,1,Cash loans,F,0,1,2,135000.0,312768.0,17095.5,270000.0,Unaccompanied,Working,1,Married,House / apartment,0.035792000000000004,-11006,-425.0,-5014.0,-1500,,1,1,0,1,0,0,Laborers,4.0,2,2,4,10,0,0,0,0,0,0,Medicine,0.2766880879287497,0.3653913397447859,0.07647351918548448,3.0,0.0,3.0,0.0,-1148.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,3.0,False,2.316799999828385,0.1266333333239531,117904.5,1.1583999999570962,42768.00001,18.295340868476888,0.03861530078013384,3,2.0,1.4814814813717426e-05,27000.0,0,1
987,987,101143,0,Cash loans,F,0,1,1,112500.0,1006920.0,42790.5,900000.0,Unaccompanied,Working,1,Married,House / apartment,0.00733,-10265,-3404.0,-9322.0,-2155,,1,1,0,1,0,0,High skill tech staff,3.0,2,2,6,12,0,0,0,0,0,0,Transport: type 3,0.6248225971365005,0.6607064489114376,,1.0,0.0,1.0,0.0,-1066.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,False,8.950399999204407,0.3803599999661902,69709.5,1.1187999999875688,106920.00001,23.531391307993268,0.3316122750429735,3,2.0,8.888888888098766e-06,28125.0,0,1
988,988,101144,0,Cash loans,F,0,0,0,90000.0,263686.5,28525.5,238500.0,Unaccompanied,Working,1,Married,House / apartment,0.025164,-18033,-4805.0,-5096.0,-1579,,1,1,0,1,0,0,XNA,2.0,2,2,1,11,0,0,0,0,0,0,Business Entity Type 1,,0.2059152932284288,,0.0,0.0,0.0,0.0,-493.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,False,2.9298499996744614,0.3169499999647833,61474.5,1.105603773538549,25186.50001,9.243887045189783,0.2664559420320834,3,2.0,0.0,30000.0,0,1
989,989,101145,0,Cash loans,M,1,0,2,315000.0,840951.0,35761.5,679500.0,Unaccompanied,State servant,1,Married,Office apartment,0.0038179999999999998,-13336,-2143.0,-1047.0,-1377,19.0,1,1,0,1,0,0,Core staff,4.0,2,2,0,8,0,0,0,0,1,1,Military,,0.5708485084212848,0.656158373001177,1.0,0.0,1.0,0.0,-16.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,2.0,False,2.6696857142009622,0.11352857142496732,279238.5,1.237602648988409,161451.00001,23.515540448942147,0.16069286154821,3,2.0,6.349206349004788e-06,63000.0,2,1
990,990,101146,0,Cash loans,M,0,1,0,38700.0,143910.0,15241.5,135000.0,Unaccompanied,Pensioner,1,Married,House / apartment,0.035792000000000004,-22427,,-11112.0,-4134,,1,0,0,1,0,0,XNA,2.0,2,2,4,13,0,0,0,0,0,0,XNA,,0.008119900315600947,,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,True,3.718604650201911,0.3938372092005588,23458.5,1.0659999999210372,8910.00001,9.441984050492415,,2,2.0,0.0,12900.0,0,1
991,991,101147,1,Cash loans,M,0,1,2,315000.0,1165500.0,34209.0,1165500.0,Unaccompanied,Commercial associate,1,Married,House / apartment,0.018209,-12102,-1904.0,-1481.0,-3708,,1,1,0,1,0,0,Drivers,4.0,3,3,1,12,0,0,0,0,0,0,Advertising,,0.3373143908881509,0.0005272652387098817,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,False,3.69999999988254,0.10859999999655236,280791.0,0.9999999999914201,1e-05,34.069981573834376,0.1573293671767719,3,2.0,6.349206349004788e-06,63000.0,0,1
992,992,101148,0,Cash loans,F,1,0,1,135000.0,490536.0,25888.5,405000.0,Unaccompanied,Working,3,Civil marriage,House / apartment,0.025164,-13802,-4963.0,-5328.0,-3242,1.0,1,1,0,1,1,0,XNA,3.0,2,2,2,16,0,0,0,0,0,0,Self-employed,0.5958276459973104,0.5940947237382509,0.4578995512067301,6.0,2.0,6.0,2.0,-1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,False,3.633599999730845,0.19176666665246173,109111.5,1.2111999999700938,85536.00001,18.948027108968066,0.3595855675696171,4,2.0,7.407407406858711e-06,33750.0,0,1
993,993,101150,0,Cash loans,M,1,1,0,112500.0,835380.0,33259.5,675000.0,Unaccompanied,Commercial associate,1,Married,House / apartment,0.031329,-20077,-2357.0,-9689.0,-3465,9.0,1,1,0,1,0,0,XNA,2.0,2,2,3,13,0,0,0,0,0,0,Security,,0.15967923350263774,0.4812493411434029,4.0,0.0,4.0,0.0,-1915.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,False,7.425599999339948,0.2956399999737209,79240.5,1.2375999999816654,160380.00001,25.117034223269428,0.11739801769059025,3,2.0,0.0,37500.0,0,1
994,994,101151,0,Cash loans,F,0,0,0,90000.0,760225.5,32337.0,679500.0,Unaccompanied,Working,1,Married,House / apartment,0.00496,-17801,-1743.0,-1257.0,-1339,,1,1,0,1,0,0,Laborers,2.0,2,2,5,14,0,0,0,0,0,0,Services,,0.6583789826051236,0.646329897706246,0.0,0.0,0.0,0.0,-556.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,False,8.44694999906145,0.3592999999600778,57663.0,1.1188013244868462,80725.50001,23.509462837149567,0.09791584747930783,3,2.0,0.0,30000.0,0,1
995,995,101152,0,Cash loans,F,0,0,0,112500.0,495985.5,17946.0,409500.0,Unaccompanied,Pensioner,1,Widow,House / apartment,0.010006000000000001,-21202,,-6542.0,-4011,,1,0,0,1,1,0,XNA,1.0,2,2,4,7,0,0,0,0,0,0,XNA,,0.6107428908823511,0.6195277080511546,4.0,0.0,4.0,0.0,-1912.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,5.0,True,4.40875999960811,0.15951999998582045,94554.0,1.2111978021682246,86485.50001,27.637662973566442,,3,1.0,0.0,56250.0,0,1
996,996,101153,0,Cash loans,F,0,1,0,225000.0,1113840.0,57001.5,900000.0,Unaccompanied,Commercial associate,1,Single / not married,House / apartment,0.04622,-14075,-901.0,-8049.0,-4181,,1,1,0,1,0,0,Cleaning staff,1.0,1,1,3,15,0,0,0,1,1,1,Business Entity Type 1,0.4530205788715864,0.4516944581343237,0.38079968264891495,0.0,0.0,0.0,0.0,-536.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,False,4.9503999997799815,0.2533399999887405,167998.5,1.237599999986249,213840.00001,19.540538403455955,0.06401420963695502,3,1.0,0.0,112500.0,3,1
997,997,101154,0,Cash loans,F,1,1,0,144000.0,517536.0,28206.0,432000.0,Unaccompanied,Pensioner,1,Married,House / apartment,0.00702,-21027,,-12357.0,-4466,2.0,1,0,0,1,0,0,XNA,2.0,2,2,4,10,0,0,0,0,0,0,XNA,0.8485659792549478,0.6754460315203664,0.6246146584503397,0.0,0.0,0.0,0.0,-2340.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0,True,3.593999999750417,0.1958749999863976,115794.0,1.1979999999722684,85536.00001,18.348436496366574,,2,2.0,0.0,48000.0,0,1
998,998,101155,0,Cash loans,M,0,1,0,315000.0,1288350.0,37800.0,1125000.0,Unaccompanied,Commercial associate,3,Married,House / apartment,0.02461,-16204,-1461.0,-1046.0,-1216,,1,1,1,1,0,0,Managers,2.0,2,2,0,15,0,0,0,0,0,0,Medicine,0.6572769408408551,0.5513998261936828,0.2955826421513093,0.0,0.0,0.0,0.0,-631.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,1.0,1.0,False,4.089999999870159,0.11999999999619047,277200.0,1.1451999999898204,163350.00001,34.08333332431658,0.09016292279076953,4,2.0,0.0,105000.0,0,1
999,999,101156,0,Cash loans,M,1,1,2,180000.0,679500.0,27076.5,679500.0,Unaccompanied,Working,1,Married,House / apartment,0.028663,-17530,-695.0,-92.0,-1066,9.0,1,1,1,1,1,0,Drivers,4.0,2,2,3,8,0,0,0,0,0,0,Business Entity Type 3,0.5896994251149621,0.7180531094566053,0.4740512892789932,0.0,0.0,0.0,0.0,-1743.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0,False,3.774999999790278,0.15042499999164308,152923.5,0.9999999999852832,1e-05,25.095562563442265,0.03964632061588495,5,2.0,1.1111111110493828e-05,36000.0,0,1
1000,1000,101157,0,Cash loans,F,1,1,0,135000.0,679500.0,22585.5,679500.0,Family,Pensioner,1,Married,House / apartment,0.015221,-23218,,-696.0,-4755,1.0,1,0,0,1,0,0,XNA,2.0,2,2,4,13,0,0,0,0,0,0,XNA,,0.6546856242737169,0.7981372313187245,0.0,0.0,0.0,0.0,-761.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,True,5.0333333329604955,0.16729999998760742,112414.5,0.9999999999852832,1e-05,30.085674423818077,,2,2.0,0.0,45000.0,0,1
1001,1001,101158,0,Revolving loans,M,1,1,0,180000.0,180000.0,9000.0,180000.0,Unaccompanied,Working,3,Single / not married,House / apartment,0.009656999999999999,-10419,-138.0,-180.0,-2687,64.0,1,1,0,1,0,0,Sales staff,1.0,2,2,2,11,0,0,0,0,0,0,Trade: type 3,0.2863511566519457,0.5670676763349843,0.07153267628052741,0.0,0.0,0.0,0.0,-483.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,False,0.9999999999444446,0.04999999999722223,171000.0,0.9999999999444446,1e-05,19.999999977777783,0.013245033125295165,3,1.0,0.0,90000.0,0,0
1002,1002,101159,0,Cash loans,M,1,1,0,99000.0,545040.0,20677.5,450000.0,Unaccompanied,Working,1,Married,House / apartment,0.01885,-17551,-1057.0,-8628.0,-1109,17.0,1,1,1,1,0,0,Laborers,2.0,2,2,6,9,0,0,0,0,1,1,Business Entity Type 3,,0.17341400569842025,0.4066174366275036,0.0,0.0,0.0,0.0,-611.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,False,5.505454544898439,0.20886363634253904,78322.5,1.2111999999730845,95040.00001,26.35908595025555,0.06022448866744031,4,2.0,0.0,33000.0,2,1
1003,1003,101161,0,Cash loans,F,0,0,0,135000.0,1546020.0,47038.5,1350000.0,Unaccompanied,State servant,1,Married,Municipal apartment,0.019688999999999998,-23192,-3934.0,-6606.0,-5310,,1,1,0,1,1,0,Core staff,2.0,2,2,0,15,0,0,0,0,0,0,Medicine,,0.44956150657306,,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,False,11.451999999151704,0.34843333330752346,87961.5,1.145199999991517,196020.00001,32.867119480241264,0.1696274578171902,4,2.0,0.0,45000.0,0,1
1004,1004,101162,0,Cash loans,F,0,1,1,99000.0,746271.0,31747.5,603000.0,Unaccompanied,Working,1,Civil marriage,House / apartment,0.011656999999999999,-8133,-1206.0,-6778.0,-818,,1,1,0,1,0,0,Core staff,3.0,1,1,2,16,0,0,0,0,1,1,Trade: type 3,0.4772214971949591,0.6066959742927412,0.5585066276769286,9.0,0.0,9.0,0.0,-1059.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,False,7.538090908329487,0.3206818181494261,67252.5,1.2375970149048492,143271.00001,23.506449319314452,0.1482847659514137,3,2.0,1.0101010099989796e-05,24750.0,2,1
1005,1005,101163,0,Cash loans,M,0,1,0,135000.0,1661418.0,66019.5,1485000.0,Unaccompanied,Working,1,Married,House / apartment,0.0228,-16745,-657.0,-4629.0,-289,,1,1,0,1,0,0,Sales staff,2.0,2,2,3,9,0,0,0,0,1,1,Housing,0.7163607078211977,0.6249507703121889,,0.0,0.0,0.0,0.0,-379.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,False,12.306799999088387,0.4890333332971087,68980.5,1.1187999999924658,176418.00001,25.165564715702853,0.03923559273767428,3,2.0,0.0,45000.0,2,1
1006,1006,101164,0,Cash loans,F,1,1,1,315000.0,450000.0,27324.0,450000.0,Unaccompanied,Commercial associate,1,Married,House / apartment,0.032561,-10334,-209.0,-10161.0,-1545,7.0,1,1,0,1,0,0,Laborers,3.0,1,1,5,12,0,0,0,0,0,0,Self-employed,,0.722888575943095,0.4436153084085652,1.0,0.0,1.0,0.0,-617.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.0,False,1.4285714285260769,0.0867428571401034,287676.0,0.9999999999777778,1e-05,16.469038202141327,0.020224501664625992,3,2.0,3.174603174502393e-06,78750.0,0,1
1007,1007,101165,1,Revolving loans,F,0,1,0,157500.0,225000.0,11250.0,225000.0,Family,Pensioner,1,Widow,House / apartment,0.02461,-19862,,-6287.0,-1768,,1,0,0,1,1,0,XNA,1.0,2,2,5,12,0,0,0,0,0,0,XNA,0.7916633304321739,0.5894300837768358,,0.0,0.0,0.0,0.0,-499.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,True,1.4285714284807258,0.07142857142403629,146250.0,0.9999999999555556,1e-05,19.999999982222224,,3,1.0,0.0,78750.0,0,0
1008,1008,101166,0,Revolving loans,F,1,0,0,157500.0,180000.0,9000.0,180000.0,Unaccompanied,Working,1,Single / not married,With parents,0.020713,-10076,-558.0,-3771.0,-2748,1.0,1,1,0,1,0,0,Laborers,1.0,3,2,0,12,0,0,0,0,0,0,Business Entity Type 3,0.3178884446263402,0.6660972249960166,0.2301588968634147,0.0,0.0,0.0,0.0,-718.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,2.0,False,1.1428571427845806,0.05714285713922902,148500.0,0.9999999999444446,1e-05,19.999999977777783,0.0553791187528574,3,1.0,0.0,78750.0,0,0
1009,1009,101167,0,Revolving loans,F,0,1,1,90000.0,202500.0,10125.0,202500.0,Unaccompanied,Working,3,Married,House / apartment,0.006207,-10144,-1441.0,-2057.0,-2799,,1,1,1,1,1,0,Managers,3.0,2,2,1,17,0,0,0,0,0,0,Trade: type 2,,0.4474790666976857,0.4294236843421945,4.0,0.0,2.0,0.0,-1195.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,False,2.24999999975,0.11249999998749999,79875.0,0.9999999999506174,1e-05,19.999999980246912,0.14205441654382334,5,2.0,1.1111111109876542e-05,22500.0,0,0
1010,1010,101168,0,Cash loans,F,0,1,0,130500.0,548770.5,21892.5,490500.0,Unaccompanied,Pensioner,3,Civil marriage,House / apartment,0.016612000000000002,-21461,,-8290.0,-4088,,1,0,0,1,0,0,XNA,2.0,2,2,3,10,0,0,0,0,0,0,XNA,,0.7117735566427391,0.35895122857839673,0.0,0.0,0.0,0.0,-821.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,9.0,True,4.20513793071225,0.1677586206768001,108607.5,1.1187981651148051,58270.50001,25.06659813860153,,2,2.0,0.0,43500.0,0,1
