,Unnamed: 0,SK_ID_CURR,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,OWN_CAR_AGE,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,ORGANIZATION_TYPE,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,APARTMENTS_AVG,BASEMENTAREA_AVG,YEARS_BEGINEXPLUATATION_AVG,YEARS_BUILD_AVG,COMMONAREA_AVG,ELEVATORS_AVG,ENTRANCES_AVG,FLOORSMAX_AVG,FLOORSMIN_AVG,LANDAREA_AVG,LIVINGAPARTMENTS_AVG,LIVINGAREA_AVG,NONLIVINGAPARTMENTS_AVG,NONLIVINGAREA_AVG,APARTMENTS_MODE,BASEMENTAREA_MODE,YEARS_BEGINEXPLUATATION_MODE,YEARS_BUILD_MODE,COMMONAREA_MODE,ELEVATORS_MODE,ENTRANCES_MODE,FLOORSMAX_MODE,FLOORSMIN_MODE,LANDAREA_MODE,LIVINGAPARTMENTS_MODE,LIVINGAREA_MODE,NONLIVINGAPARTMENTS_MODE,NONLIVINGAREA_MODE,APARTMENTS_MEDI,BASEMENTAREA_MEDI,YEARS_BEGINEXPLUATATION_MEDI,YEARS_BUILD_MEDI,COMMONAREA_MEDI,ELEVATORS_MEDI,ENTRANCES_MEDI,FLOORSMAX_MEDI,FLOORSMIN_MEDI,LANDAREA_MEDI,LIVINGAPARTMENTS_MEDI,LIVINGAREA_MEDI,NONLIVINGAPARTMENTS_MEDI,NONLIVINGAREA_MEDI,FONDKAPREMONT_MODE,HOUSETYPE_MODE,TOTALAREA_MODE,WALLSMATERIAL_MODE,EMERGENCYSTATE_MODE,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_2,FLAG_DOCUMENT_3,FLAG_DOCUMENT_4,FLAG_DOCUMENT_5,FLAG_DOCUMENT_6,FLAG_DOCUMENT_7,FLAG_DOCUMENT_8,FLAG_DOCUMENT_9,FLAG_DOCUMENT_10,FLAG_DOCUMENT_11,FLAG_DOCUMENT_12,FLAG_DOCUMENT_13,FLAG_DOCUMENT_14,FLAG_DOCUMENT_15,FLAG_DOCUMENT_16,FLAG_DOCUMENT_17,FLAG_DOCUMENT_18,FLAG_DOCUMENT_19,FLAG_DOCUMENT_20,FLAG_DOCUMENT_21,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR,target,proba,cluster,debt_ratio,age,proba_group,debt_group,age_group
650,650,104501,Cash loans,F,N,N,0,135000.0,260640.0,26838.0,225000.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.008575,-23711,365243,-8958.0,-3997,,1,0,0,1,1,0,,2.0,2,2,MONDAY,16,0,0,0,0,0,0,XNA,,0.7150730075527092,0.7016957740576931,0.1227,0.134,0.9806,0.7348,,0.0,0.2759,0.1667,0.2083,,0.0992,0.0742,0.0051,0.0099,0.0945,0.0925,0.9772,0.6994,,0.0,0.2069,0.1667,0.2083,,0.0826,0.0641,0.0,0.0,0.1239,0.1282,0.9771,0.6914,,0.0,0.2759,0.1667,0.2083,,0.0992,0.0812,0.0039,0.0119,reg oper account,block of flats,0.0699,Panel,No,7.0,0.0,7.0,0.0,-2501.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.21127727018374567,2,0.1988,64.96164383561644,20-30,25-50,65-70
651,651,104502,Cash loans,F,Y,N,1,292500.0,454500.0,20020.5,454500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.015221,-13951,-4414,-5690.0,-4687,7.0,1,1,1,1,1,0,Managers,3.0,2,2,FRIDAY,14,0,0,0,0,0,0,Business Entity Type 3,0.6284005212218327,0.4517594493884417,0.5370699579791587,0.0918,0.1006,0.9836,0.7756,0.0119,0.0,0.2069,0.1667,0.2083,0.0645,0.07400000000000001,0.084,0.0039,0.0077,0.0935,0.1044,0.9836,0.7844,0.012,0.0,0.2069,0.1667,0.2083,0.0659,0.0808,0.0875,0.0039,0.0081,0.0926,0.1006,0.9836,0.7786,0.012,0.0,0.2069,0.1667,0.2083,0.0656,0.0752,0.0855,0.0039,0.0078,org spec account,block of flats,0.0743,Panel,No,3.0,0.0,3.0,0.0,-285.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,2.0,0,0.4276752352696753,5,0.06844615384615385,38.22191780821917,40-50,0-25,40-45
652,652,104506,Cash loans,F,N,N,0,135000.0,450000.0,35554.5,450000.0,Unaccompanied,Commercial associate,Incomplete higher,Civil marriage,House / apartment,0.009175,-11981,-652,-4784.0,-2278,,1,1,1,1,1,0,Sales staff,2.0,2,2,TUESDAY,10,0,0,0,0,0,0,Self-employed,,0.6442866536445991,0.3360615207658242,0.1258,0.1626,0.9856,,,0.0,0.2069,0.1667,,,,0.1311,,0.0,0.1282,0.1687,0.9856,,,0.0,0.2069,0.1667,,,,0.1366,,0.0,0.127,0.1626,0.9856,,,0.0,0.2069,0.1667,,,,0.1335,,0.0,,block of flats,0.1031,Panel,No,0.0,0.0,0.0,0.0,-388.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,2.0,0,0.36655869097898536,6,0.2633666666666667,32.824657534246576,30-40,50-75,35-40
653,653,104510,Cash loans,M,Y,Y,1,202500.0,600988.5,58675.5,553500.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.014464,-13303,-1845,-7117.0,-4272,7.0,1,1,0,1,0,1,,3.0,2,2,SATURDAY,5,0,0,0,0,0,0,Business Entity Type 3,0.6470166086996416,0.7035267253938883,0.7352209993926424,0.0619,0.0853,0.9826,0.7416,,0.0,0.1379,0.1667,0.2083,0.066,0.0504,0.0555,0.0,0.028,0.063,0.0885,0.9811,0.7517,,0.0,0.1379,0.1667,0.2083,0.0675,0.0551,0.0578,0.0,0.0296,0.0625,0.0853,0.9826,0.7451,,0.0,0.1379,0.1667,0.2083,0.0672,0.0513,0.0565,0.0,0.0285,reg oper account,block of flats,0.0482,"Stone, brick",No,0.0,0.0,0.0,0.0,-1578.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0,0,0.19228268573965085,0,0.28975555555555554,36.446575342465756,10-20,50-75,40-45
654,654,104512,Cash loans,M,Y,N,0,112500.0,480469.5,46935.0,432000.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.018029,-22012,365243,-11709.0,-3470,16.0,1,0,0,1,0,0,,2.0,3,3,WEDNESDAY,9,0,0,0,1,0,0,XNA,,0.5560578389927922,0.4101025731788671,1.0,0.9169,0.9831,0.7688,0.4291,1.0,1.0,0.3333,0.375,0.6259,0.9901,1.0,0.027000000000000003,0.0157,1.0,0.9515,0.9831,0.7779,0.433,1.0,1.0,0.3333,0.375,0.6402,1.0,1.0,0.0272,0.0167,1.0,0.9169,0.9831,0.7719,0.4318,1.0,1.0,0.3333,0.375,0.6368,1.0,1.0,0.0272,0.0161,reg oper account,block of flats,1.0,Panel,No,3.0,0.0,3.0,0.0,-1526.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,3.0,0,0.224608499506732,2,0.4172,60.30684931506849,20-30,100-150,65-70
655,655,104520,Cash loans,M,Y,N,0,193500.0,550980.0,43659.0,450000.0,Family,Working,Secondary / secondary special,Married,House / apartment,0.035792000000000004,-15119,-626,-6764.0,-4645,7.0,1,1,0,1,0,0,Laborers,2.0,2,2,FRIDAY,10,0,0,0,0,1,1,Business Entity Type 3,,0.18704946063146355,0.5424451438613613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-2194.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,1,0.5582036500073432,4,0.22562790697674415,41.42191780821918,50-60,50-75,45-50
656,656,104528,Cash loans,F,N,Y,1,180000.0,479700.0,57060.0,450000.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.018029,-12368,-1138,-3702.0,-4274,,1,1,0,1,1,1,Sales staff,2.0,3,3,THURSDAY,5,0,0,0,0,0,0,Self-employed,0.4552600707284989,0.5259245013688992,0.656158373001177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-384.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.4030541837889506,6,0.317,33.884931506849306,40-50,75-100,35-40
657,657,104529,Cash loans,F,N,N,1,90000.0,504000.0,16258.5,504000.0,Family,Working,Secondary / secondary special,Married,House / apartment,0.003069,-15179,-1999,-2771.0,-5093,,1,1,0,1,0,0,Laborers,3.0,3,3,TUESDAY,17,0,0,0,0,0,0,Business Entity Type 3,0.6716268001130552,0.7565391152050331,0.6058362647264226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,0.0,5.0,0.0,-1988.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0,0,0.35887891135358296,6,0.18065,41.586301369863016,30-40,25-50,45-50
658,658,104541,Cash loans,M,N,N,2,112500.0,451102.5,23161.5,337500.0,Unaccompanied,Working,Higher education,Married,Municipal apartment,0.00496,-15567,-2530,-6734.0,-5245,,1,1,0,1,0,0,Laborers,4.0,2,2,FRIDAY,10,0,0,0,0,0,0,Business Entity Type 3,,0.6118911894024135,0.6006575372857061,0.0438,,0.9796,,,0.0,0.1034,0.1667,,,,0.0271,,,0.0263,,0.9786,,,0.0,0.069,0.1667,,,,0.0197,,,0.0442,,0.9796,,,0.0,0.1034,0.1667,,,,0.0275,,,,block of flats,0.0215,"Stone, brick",No,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,2.0,0,0.2659579631068171,0,0.20588,42.649315068493145,20-30,50-75,45-50
659,659,104578,Cash loans,F,N,Y,0,157500.0,781920.0,33259.5,675000.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.002042,-22906,365243,-2144.0,-5004,,1,0,0,1,0,0,,2.0,3,3,THURSDAY,12,0,0,0,0,0,0,XNA,,0.4693437661485284,0.8050196619153701,0.0773,0.0018,0.9752,0.66,0.0121,0.0,0.1379,0.1667,0.2083,0.0806,0.0538,0.0342,0.0425,0.0663,0.0788,0.0019,0.9752,0.6733,0.0122,0.0,0.1379,0.1667,0.2083,0.0825,0.0588,0.0357,0.0428,0.0702,0.0781,0.0018,0.9752,0.6645,0.0121,0.0,0.1379,0.1667,0.2083,0.0821,0.0547,0.0348,0.0427,0.0677,reg oper account,block of flats,0.0413,"Stone, brick",No,0.0,0.0,0.0,0.0,-971.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,0,0.14256630770130846,3,0.21117142857142854,62.75616438356165,10-20,50-75,65-70
660,660,104584,Cash loans,M,Y,Y,2,202500.0,260640.0,31059.0,225000.0,Unaccompanied,State servant,Secondary / secondary special,Married,House / apartment,0.014464,-10297,-3308,-755.0,-2478,17.0,1,1,0,1,0,1,Laborers,4.0,2,2,MONDAY,9,0,0,0,0,0,0,Military,0.5200224398598394,0.6924039880649022,0.14375805349116522,0.0619,0.0605,0.9861,,,0.0,0.1379,0.1667,,0.0458,,0.0329,,0.0926,0.063,0.0627,0.9861,,,0.0,0.1379,0.1667,,0.0468,,0.0342,,0.0981,0.0625,0.0605,0.9861,,,0.0,0.1379,0.1667,,0.0466,,0.0334,,0.0946,,block of flats,0.046,Panel,No,6.0,1.0,6.0,0.0,-1277.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.0,0,0.2591103178972617,0,0.15337777777777778,28.21095890410959,20-30,25-50,30-35
661,661,104588,Cash loans,F,N,N,1,135000.0,144000.0,7362.0,144000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,0.014464,-12056,-2521,-904.0,-3929,,1,1,0,1,0,1,Sales staff,2.0,2,2,WEDNESDAY,7,0,0,0,0,0,0,Self-employed,0.28841849638540296,0.4229417031572816,0.4083588531230431,0.1124,0.0,0.9762,0.6736,0.0473,0.0,0.0345,0.1667,0.2083,0.0411,0.0908,0.0537,0.0039,0.0554,0.1145,0.0,0.9762,0.6864,0.0477,0.0,0.0345,0.1667,0.2083,0.0421,0.0992,0.0559,0.0039,0.0587,0.1135,0.0,0.9762,0.6779999999999999,0.0476,0.0,0.0345,0.1667,0.2083,0.0419,0.0923,0.0547,0.0039,0.0566,reg oper account,block of flats,0.0543,"Stone, brick",No,0.0,0.0,0.0,0.0,-267.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,1,0.6458160692821412,6,0.054533333333333336,33.03013698630137,60-70,0-25,35-40
662,662,104602,Cash loans,F,N,Y,0,135000.0,285723.0,26334.0,238500.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.014464,-19615,-705,-2400.0,-3121,,1,1,0,1,1,0,Accountants,2.0,2,2,THURSDAY,6,0,0,0,0,0,0,Business Entity Type 3,,0.1071774952399272,,0.1062,0.08199999999999999,0.9752,0.66,0.0,0.0,0.2069,0.1667,0.2083,0.0952,0.0832,0.0855,0.0154,0.0131,0.1082,0.0851,0.9752,0.6733,0.0,0.0,0.2069,0.1667,0.2083,0.0974,0.0909,0.0891,0.0156,0.0138,0.1072,0.08199999999999999,0.9752,0.6645,0.0,0.0,0.2069,0.1667,0.2083,0.0969,0.0847,0.0871,0.0155,0.0133,reg oper account,block of flats,0.0908,Panel,No,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0.3216270737243034,6,0.19506666666666667,53.73972602739726,30-40,25-50,55-60
663,663,104610,Cash loans,F,N,Y,0,103500.0,225000.0,26833.5,225000.0,"Spouse, partner",Pensioner,Secondary / secondary special,Married,House / apartment,0.028663,-24030,365243,-1921.0,-4278,,1,0,0,1,0,0,,2.0,2,2,MONDAY,12,0,0,0,0,0,0,XNA,,0.6202287524920336,0.7136313997323308,0.0412,0.0849,0.9707,0.5988,0.1367,0.0,0.1034,0.125,0.1667,0.0256,0.0286,0.024,0.0232,0.0425,0.042,0.0881,0.9707,0.6145,0.1379,0.0,0.1034,0.125,0.1667,0.0262,0.0312,0.025,0.0233,0.045,0.0416,0.0849,0.9707,0.6042,0.1376,0.0,0.1034,0.125,0.1667,0.0261,0.0291,0.0245,0.0233,0.0434,reg oper account,block of flats,0.0604,"Stone, brick",No,3.0,0.0,3.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.14370535225752495,2,0.2592608695652174,65.83561643835617,10-20,50-75,70+
664,664,104611,Cash loans,F,N,N,0,180000.0,601470.0,32760.0,450000.0,Family,Working,Secondary / secondary special,Married,House / apartment,0.035792000000000004,-10409,-1833,-4542.0,-2170,,1,1,0,1,0,0,Sales staff,2.0,2,2,FRIDAY,13,0,0,0,0,0,0,Medicine,,0.35920749352172643,0.4083588531230431,0.0351,0.0344,0.9871,0.8096,0.0079,0.04,0.0345,0.3333,0.0417,0.0131,0.0277,0.0367,0.0039,0.0234,0.0357,0.0472,0.9876,0.8171,0.008,0.0403,0.0345,0.3333,0.0417,0.0,0.0303,0.0381,0.0039,0.0352,0.0354,0.0455,0.9876,0.8121,0.0079,0.04,0.0345,0.3333,0.0417,0.0,0.0282,0.0372,0.0039,0.0339,reg oper account,block of flats,0.0299,Panel,No,2.0,0.0,2.0,0.0,-1779.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3.0,3.0,0,0.4128601175258161,6,0.182,28.517808219178075,40-50,25-50,30-35
665,665,104618,Cash loans,M,Y,Y,1,135000.0,522396.0,38142.0,472500.0,"Spouse, partner",Working,Secondary / secondary special,Married,House / apartment,0.031329,-11171,-2926,-1089.0,-3330,15.0,1,1,0,1,0,0,Laborers,3.0,2,2,TUESDAY,13,0,0,0,0,0,0,Other,0.3689685457630317,0.6387397769371929,0.324891229465852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,2.0,0.0,-2686.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,2.0,0,0.39165809540421054,4,0.28253333333333336,30.605479452054798,30-40,50-75,35-40
666,666,104620,Cash loans,F,N,Y,0,157500.0,432000.0,22185.0,432000.0,Unaccompanied,Working,Secondary / secondary special,Separated,House / apartment,0.026392000000000002,-14635,-737,-4086.0,-3586,,1,1,0,1,0,0,Laborers,1.0,2,2,MONDAY,10,0,0,0,0,0,0,Business Entity Type 2,,0.562213619756296,0.7016957740576931,0.1515,0.045,0.994,,,0.12,0.1034,0.375,,0.0827,,0.1259,,0.0013,0.1544,0.0467,0.994,,,0.1208,0.1034,0.375,,0.0846,,0.1312,,0.0013,0.153,0.045,0.994,,,0.12,0.1034,0.375,,0.0841,,0.1282,,0.0013,,block of flats,0.0993,Panel,No,0.0,0.0,0.0,0.0,-1648.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.0,0,0.16635622816935086,5,0.14085714285714285,40.0958904109589,10-20,25-50,45-50
667,667,104622,Cash loans,F,Y,Y,2,135000.0,220536.0,9400.5,135000.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.02461,-10511,-1397,-4636.0,-707,9.0,1,1,1,1,1,0,,4.0,2,2,FRIDAY,12,0,0,0,0,0,0,Bank,0.3714437560238264,0.7449895677414688,0.4776491548517548,0.0619,0.0623,0.9737,0.6396,0.0444,0.0,0.1034,0.1667,0.2083,0.0888,0.0504,0.0496,0.0,0.0,0.063,0.0647,0.9737,0.6537,0.0448,0.0,0.1034,0.1667,0.2083,0.0909,0.0551,0.0517,0.0,0.0,0.0625,0.0623,0.9737,0.6444,0.0447,0.0,0.1034,0.1667,0.2083,0.0904,0.0513,0.0505,0.0,0.0,reg oper account,block of flats,0.0649,"Stone, brick",No,6.0,0.0,6.0,0.0,-2344.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,0,0.11230654692759297,3,0.06963333333333334,28.797260273972608,10-20,0-25,30-35
668,668,104624,Cash loans,M,N,Y,0,171000.0,686749.5,26019.0,567000.0,Unaccompanied,Pensioner,Higher education,Married,House / apartment,0.025164,-23503,365243,-10636.0,-4666,,1,0,0,1,0,1,,2.0,2,2,MONDAY,15,0,0,0,0,0,0,XNA,0.6696039494069218,0.4550652915760574,0.6430255641096323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,3.0,8.0,3.0,-2223.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,0,0.28368161351816745,2,0.1521578947368421,64.3917808219178,20-30,25-50,65-70
669,669,104625,Cash loans,F,N,Y,0,157500.0,296280.0,23409.0,225000.0,Unaccompanied,Commercial associate,Higher education,Single / not married,House / apartment,0.028663,-9993,-430,-4705.0,-2651,,1,1,1,1,0,0,Core staff,1.0,2,2,TUESDAY,13,1,1,0,1,1,0,Trade: type 3,,0.617035258449172,0.2721336844147212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,-335.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.5510814599782594,3,0.14862857142857142,27.378082191780823,50-60,25-50,30-35
670,670,104634,Cash loans,M,Y,Y,0,225000.0,278460.0,21676.5,225000.0,Unaccompanied,State servant,Secondary / secondary special,Civil marriage,House / apartment,0.006305,-8912,-1063,-2874.0,-1175,14.0,1,1,0,1,0,0,Core staff,2.0,3,3,TUESDAY,8,0,0,0,1,1,1,Military,0.1826654718633689,0.4866712837392048,0.4902575124990026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,-1055.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,0,0.18536835207037344,0,0.09634,24.416438356164388,10-20,0-25,25-30
671,671,104639,Cash loans,F,N,N,1,117000.0,550980.0,43659.0,450000.0,Unaccompanied,Working,Incomplete higher,Married,House / apartment,0.00496,-9377,-1181,-1171.0,-1285,,1,1,1,1,0,0,Laborers,3.0,2,2,FRIDAY,16,0,0,0,0,0,0,Industry: type 3,0.6076749527038211,0.5332189373386672,0.5406544504453575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0,1,0.4695310573229391,6,0.37315384615384617,25.69041095890411,40-50,75-100,30-35
672,672,104646,Cash loans,F,Y,Y,0,450000.0,761872.5,59089.5,675000.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.0038179999999999998,-13588,-2023,-3912.0,-4756,17.0,1,1,0,1,0,0,,2.0,2,2,TUESDAY,3,0,0,0,0,0,0,Self-employed,0.4570055916366969,0.5974125393013211,0.5832379256761245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1781.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0,0,0.3675593456966483,3,0.13130999999999998,37.227397260273975,30-40,25-50,40-45
673,673,104647,Cash loans,F,N,Y,1,112500.0,523152.0,42075.0,463500.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.0031219999999999998,-9836,-2209,-4702.0,-1413,,1,1,0,1,0,0,Core staff,3.0,3,3,TUESDAY,18,0,0,0,0,0,0,Other,0.40035625775712863,0.6703344370301499,,0.0515,0.0368,0.9786,,,0.04,0.0345,0.3333,,0.0302,,0.0435,,0.0137,0.0525,0.0382,0.9786,,,0.0403,0.0345,0.3333,,0.0309,,0.0453,,0.0145,0.052000000000000005,0.0368,0.9786,,,0.04,0.0345,0.3333,,0.0307,,0.0443,,0.0139,,block of flats,0.0391,"Stone, brick",No,0.0,0.0,0.0,0.0,-704.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0.16730329333419305,3,0.374,26.94794520547945,10-20,75-100,30-35
674,674,104652,Cash loans,F,Y,Y,0,225000.0,1723500.0,53626.5,1723500.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.028663,-13626,-5745,-748.0,-3291,4.0,1,1,0,1,0,0,Accountants,2.0,2,2,WEDNESDAY,13,0,0,0,0,0,0,Self-employed,0.3750935915961677,0.4534335347007456,0.5656079814115492,0.0835,0.1382,0.9901,,,0.12,0.069,0.5,0.4167,0.1085,0.0639,0.1265,0.0193,0.0721,0.0851,0.1434,0.9901,,,0.1208,0.069,0.5,0.4167,0.111,0.0698,0.1318,0.0195,0.0764,0.0843,0.1382,0.9901,,,0.12,0.069,0.5,0.4167,0.1104,0.065,0.1287,0.0194,0.0736,reg oper account,block of flats,0.1322,"Stone, brick",No,1.0,0.0,1.0,0.0,-193.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.2347858305888831,3,0.23834,37.33150684931507,20-30,50-75,40-45
675,675,104670,Cash loans,F,N,N,0,157500.0,320382.0,15543.0,229500.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.018029,-20365,365243,-2388.0,-3898,,1,0,0,1,0,0,,2.0,3,3,WEDNESDAY,6,0,0,0,0,0,0,XNA,0.5336569037647515,0.1545195130063744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,2.0,1.0,-2036.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,1,0.5885952718065813,2,0.09868571428571428,55.794520547945204,50-60,0-25,60-65
676,676,104677,Cash loans,F,N,N,0,81000.0,135000.0,13351.5,135000.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.018634,-22831,365243,-8635.0,-4818,,1,0,0,1,1,0,,2.0,2,2,MONDAY,16,0,0,0,0,0,0,XNA,0.8301692670640529,0.3278688966736389,0.501075160239048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-967.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0,0,0.23441838821116445,2,0.16483333333333333,62.55068493150685,20-30,25-50,65-70
677,677,104685,Cash loans,F,N,Y,1,171000.0,1091677.5,39343.5,846000.0,"Spouse, partner",State servant,Secondary / secondary special,Civil marriage,House / apartment,0.018029,-16035,-4509,-5468.0,-5890,,1,1,0,1,0,0,Medicine staff,3.0,3,3,THURSDAY,7,0,0,0,0,0,0,Kindergarten,0.2554546742810104,0.24485188565843544,0.4382813743111921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-261.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,5.0,0,0.23446638329529734,1,0.23007894736842105,43.93150684931507,20-30,50-75,45-50
